frame_number,timestamp,caption_time,detection_time,segmentation_time,clip_time,mapping_time,clip_mapping,queue_overhead,total_time,server_timestamp,client_timestamp
1005,1756946180.855461,15.463562,73.750895,58.235574,180.565861,139.831684,239.525392,0.0,386.975423,23648785952351,23647781561011
1010,1756946181.255975,15.236754,76.626001,60.765703,186.9619,124.993188,239.934287,0.0,392.562745,23649186466873,23648226819542
1015,1756946181.685589,15.221852,74.037503,67.122612,210.972078,138.773696,266.065708,0.0,422.447675,23649616080244,23648737882127
1020,1756946182.108618,15.228111,75.244138,63.261268,205.262138,143.885291,261.608123,0.0,415.34164,23650039109889,23649133039109
1025,1756946182.6338108,16.651078,76.021396,74.267665,237.912286,197.68389200000001,349.762229,0.0,516.702368,23650564301696,23649532312384
1030,1756946183.0996654,15.442129,73.689641,69.615903,231.454251,159.990854,299.922321,0.0,458.669994,23651030157536,23649962401061
1035,1756946183.5066988,15.105063,74.543177,65.375219,194.976432,117.42716,243.400006,0.0,398.423465,23651437189772,23650386330532
1040,1756946183.95419,15.59994,77.564396,61.439692,207.292081,173.352012,285.138438,0.0,439.742466,23651884681647,23650910521288
1045,1756946184.3927155,15.099725,74.42118,57.883095,201.792954,184.230063,282.465091,0.0,429.869091,23652323206431,23651377010386
1050,1756946184.9264479,15.140378,73.524749,65.169005,234.857124,255.187106,372.266624,0.0,526.100756,23652856937993,23651783715263
1055,1756946185.3878381,15.250326,73.576237,62.834175,222.718636,199.661255,301.761852,0.0,453.42259,23653318330078,23652231661131
1060,1756946185.8664808,15.197155,73.40786,62.488446,233.882323,224.54961500000002,319.965633,0.0,471.059094,23653796972526,23652668852196
1065,1756946186.3246384,15.439224,73.579724,63.129115,223.226152,180.889676,297.097822,0.0,449.245885,23654255130456,23653203501421
1070,1756946186.8384788,16.523061,76.691421,64.631212,253.088478,240.222287,346.855304,0.0,504.700998,23654768971328,23653664265195
1075,1756946187.4328976,15.935774,76.401347,70.39209,271.223773,315.86620700000003,423.95629,0.0,586.685501,23655363388950,23654144233470
1080,1756946187.9036403,16.36536,75.584698,56.322019,227.403768,232.426939,313.870965,0.0,462.143042,23655834131008,23654602646149
1085,1756946188.3659337,15.348746,74.147422,54.189658,222.756594,228.11860099999998,308.527185,0.0,452.213011,23656296425673,23655114995601
